battery_id,file_id,avg_voltage,avg_temperature,avg_current,cycle_number,SoH,RUL,anomaly,anomaly_label
B0007,06197,3.486430546073901,32.62076759783716,-1.8733366537372407,128,78.91978415957107,40,1,Normal
B0007,06201,3.4812572775226682,32.57651826255201,-1.879702248133121,129,78.65899743564148,39,1,Normal
B0007,06205,3.4823550791204023,32.58396494906228,-1.8790751470067306,130,78.39736385153971,38,1,Normal
B0007,06209,3.4835074286280525,32.623742674615976,-1.8728728303565048,131,78.41070476141842,37,1,Normal
B0007,06213,3.478976541530706,32.58599202496769,-1.8726786421400121,132,78.10313778074762,36,1,Normal
B0007,06217,3.483501191305966,32.86454472378121,-1.872734820116884,133,78.36385905485969,35,1,Normal
B0007,06219,3.4899701994096612,33.079651096902374,-1.8800362373714223,134,79.2223791768746,34,1,Normal
B0007,06221,3.484801138956006,32.932141650182686,-1.8730214281226418,135,78.37316424573085,33,1,Normal
B0007,06225,3.47835437960934,32.755748003791545,-1.8725486136074456,136,78.11077117652985,32,1,Normal
B0007,06229,3.475694933923807,32.52965474617847,-1.8724613181992062,137,77.84434528297595,31,1,Normal
B0007,06233,3.481431873453954,32.848065199040995,-1.8659419458758726,138,77.85337387257239,30,1,Normal
B0007,06237,3.4796060336232353,33.072327061961936,-1.8657860951477014,139,77.5764197956411,29,1,Normal
B0007,06241,3.47822589673296,32.85096451719535,-1.8654605849037513,140,77.29914466651282,28,1,Normal
B0007,06245,3.474323386836719,32.572302329954546,-1.865134613881632,141,77.03093513592873,27,1,Normal
B0007,06249,3.4737305453330443,32.45068444176091,-1.8585159864186669,142,76.74853711324945,26,1,Normal
B0007,06253,3.474812723214051,32.7394359440147,-1.8588972649148479,143,76.76233649357621,25,1,Normal
B0007,06257,3.476096426841386,32.77589824225292,-1.8581969672334215,144,76.50852050701118,24,1,Normal
B0007,06261,3.4686822529487813,32.5817324044051,-1.8581200056254086,145,76.50539672029024,23,1,Normal
B0007,06265,3.4661964701943586,32.350211530149934,-1.8577209868352307,146,76.22104114507394,22,1,Normal
B0007,06269,3.468183423895935,32.28754240914786,-1.8512458354075154,147,75.94954559011889,21,1,Normal
B0007,06273,3.4678606629897453,32.603239183227075,-1.8514531972432,148,75.9796764422933,20,1,Normal
B0007,06277,3.4662499547181245,32.61208344144243,-1.8574211435317927,149,75.95213088960035,19,1,Normal
B0007,06281,3.462469269360201,32.26742656599958,-1.857823928669184,150,76.24630662526647,18,1,Normal
B0007,06284,3.480518309485383,32.637733704417855,-1.865825956185037,151,77.58676753965592,17,1,Normal
B0007,06288,3.4723137993738336,32.665258715232376,-1.8647784241320742,152,76.77545672975995,16,1,Normal
B0007,06292,3.474362108592906,32.502652632323915,-1.8578958465335809,153,76.52553971151792,15,1,Normal
B0007,06296,3.4722823212388754,32.446842086875606,-1.8511947629213035,154,76.24276653144855,14,1,Normal
B0007,06300,3.4701761898320465,32.39361892904713,-1.8509042611451945,155,75.70551863639822,13,1,Normal
B0007,06304,3.4635011119445216,32.417221778010834,-1.8508582746706244,156,75.71490373149528,12,1,Normal
B0007,06308,3.467453100453348,32.40094040453025,-1.8504182940365097,157,75.42130177927987,11,1,Normal
B0007,06312,3.4675864728547845,32.36314241861483,-1.8436892876926974,158,75.41239109930522,10,1,Normal
B0007,06316,3.462182535852444,32.382600705235255,-1.849873307044976,159,75.157273781763,9,1,Normal
B0007,06320,3.465962999117945,32.43238180145719,-1.8432877207292044,160,74.89625106252409,8,1,Normal
B0007,06324,3.4601727514874407,32.4886182994049,-1.8494580225090995,161,74.90951923277514,7,1,Normal
B0007,06328,3.464226115253961,32.524062377970175,-1.8426221358637018,162,74.60608976183624,6,1,Normal
B0007,06332,3.458799193390812,32.482615965621896,-1.8427098003104345,163,74.61427514584918,5,1,Normal
B0007,06336,3.4620805499710854,32.46389583182878,-1.842239518040086,164,74.35920373366997,4,1,Normal
B0007,06340,3.4578782949034523,32.55681404542561,-1.842252843487983,165,74.36789830704656,3,1,Normal
B0007,06344,3.461590937144893,32.57629643048425,-1.8356063485512328,166,74.05692816217145,2,1,Normal
B0007,06348,3.462906230864041,32.81804879809979,-1.8561013515700384,167,75.18493846367691,1,1,Normal
B0007,06350,3.4753580425264796,32.92941193334214,-1.8574370794605966,168,75.74910940083355,0,1,Normal
B0018,06355,3.527546226327255,31.773285281389256,-1.9541761960216968,1,100.0,131,1,Normal
B0018,06359,3.534835576186522,31.92489159472864,-1.9474374301153292,2,99.3633983664338,130,1,Normal
B0018,06363,3.538246596159443,31.31691283374216,-1.9520511323479741,3,99.16966895859798,129,1,Normal
B0018,06367,3.537697945111873,30.821190751176527,-1.9460914562122762,4,98.68836350412234,128,1,Normal
B0018,06370,3.542667604586918,31.953469715114366,-1.9412796601390512,5,98.79761404357093,127,1,Normal
B0018,06372,3.545103733047733,32.02311236185272,-1.9400338819083036,6,98.57274546289774,126,1,Normal
B0018,06374,3.5475142438631493,31.634533158077694,-1.9335667184847714,7,98.17772243450524,125,1,Normal
B0018,06376,3.544812433691423,31.288194921595714,-1.9332161326561408,8,97.85259228744273,124,1,Normal
B0018,06379,3.5434780274164095,31.11122470608501,-1.9325959489970461,9,97.26650430627024,123,1,Normal
B0018,06382,3.543133206790043,31.13166983979621,-1.9387520938161948,10,98.28009634752516,122,1,Normal
B0018,06384,3.545155146280937,31.513057759074577,-1.9319248326301848,11,97.6884601474046,121,1,Normal
B0018,06386,3.545032366549762,31.311025687854446,-1.9249594896453863,12,97.28772183488542,120,1,Normal
B0018,06388,3.5440892170496823,30.893964711700164,-1.9179528942264992,13,96.54123910288773,119,1,Normal
B0018,06391,3.541317108618482,30.540598970902945,-1.917373033348097,14,96.14373996680884,118,1,Normal
B0018,06394,3.5411979795425177,30.82566018736548,-1.9180652422275584,15,96.00723839592447,117,1,Normal
B0018,06396,3.541255460524434,31.451400678644543,-1.9106033469326074,16,95.4827343988009,116,1,Normal
B0018,06398,3.5427478949705886,31.518847747922937,-1.909404549449075,17,95.34372449488482,115,1,Normal
B0018,06400,3.541251093602656,31.11237289077096,-1.8960567702455413,18,94.5351054693852,114,1,Normal
B0018,06403,3.5350260562177445,30.586452588663985,-1.894841166060574,19,94.13560571253055,113,1,Normal
B0018,06406,3.532662762431978,30.242913021104116,-1.90021436299665,20,93.67442042482638,112,1,Normal
B0018,06408,3.5333109441755526,30.10270376338569,-1.8936767267608487,21,93.3429894181155,111,1,Normal
B0018,06410,3.52738705832889,30.251184852221936,-1.8739718829459886,22,92.10732212762565,110,1,Normal
B0018,06412,3.5296025965720452,30.21240770439111,-1.8791764961687347,23,92.26230652733616,109,1,Normal
B0018,06415,3.5289707694229833,30.125011009636168,-1.8780560689384003,24,92.04840841029782,108,1,Normal
B0018,06418,3.5322741848919814,30.22428629982563,-1.8993718818269214,25,94.29832579006579,107,1,Normal
B0018,06420,3.532438322521663,30.976376254737342,-1.8926958551018211,26,93.4105386440806,106,1,Normal
B0018,06422,3.5363211310943603,31.41570291330098,-1.8783667048362822,27,92.84243318688938,105,1,Normal
B0018,06424,3.53353527421993,31.38329984153528,-1.8708343396819405,28,92.28259445182906,104,1,Normal
B0018,06427,3.527012841842043,31.167937826253635,-1.8696567234639716,29,91.6045117993578,103,1,Normal
B0018,06430,3.52925730014011,30.994690437264207,-1.862372601459972,30,91.32250757005568,102,1,Normal
B0018,06432,3.52782149753447,31.055317978554893,-1.8547843408980225,31,90.66838862255429,101,1,Normal
B0018,06434,3.5256929574150133,31.373945543706103,-1.853876695074067,32,90.40285579078848,100,1,Normal
B0018,06436,3.524396248234728,31.561284107532266,-1.8457350374503356,33,89.78538391580942,99,1,Normal
B0018,06439,3.520797576383474,31.318474723902874,-1.8382538558498933,34,89.33630290434469,98,1,Normal
B0018,06442,3.519457281260753,31.104012325043946,-1.8435676915974055,35,88.85283766459536,97,1,Normal
B0018,06444,3.513165600287965,30.989730398009076,-1.8370446700265697,36,88.34318900203323,96,1,Normal
B0018,06446,3.517217159454334,30.967851972472324,-1.8211904293154166,37,87.74365089051547,95,1,Normal
B0018,06448,3.512009111410796,31.285342046153826,-1.8270453339799264,38,87.44742581978934,94,1,Normal
B0018,06451,3.50911052654104,31.41096207271253,-1.819052179250902,39,87.00823275398015,93,1,Normal
B0018,06454,3.516106699716392,30.755137125871208,-1.8693745969498121,40,90.35296661852321,92,1,Normal
B0018,06456,3.519010068254593,30.977446633931525,-1.839770443871628,41,88.91086916860135,91,1,Normal
B0018,06458,3.512421274222929,30.800512192698992,-1.837963396328485,42,87.99886865838727,90,1,Normal
B0018,06460,3.50815215295169,30.616192795676138,-1.8296109578903785,43,87.13811496336645,89,1,Normal
B0018,06463,3.508648568515266,30.399839302766903,-1.8210831511954937,44,86.84091169427205,88,1,Normal
B0018,06466,3.505199343959548,30.38386825126278,-1.8199201144788144,45,86.00862431802415,87,1,Normal
B0018,06469,3.523165280193866,30.576239500422748,-1.8951156248467713,46,93.0837321813855,86,1,Normal
B0018,06471,3.527269876472835,30.705906284556665,-1.8867694858233446,47,92.53710017973061,85,1,Normal
B0018,06473,3.526762654741574,30.62583594950684,-1.8786631828974338,48,91.4188368861919,84,1,Normal
B0018,06475,3.523020179476104,30.597357068657974,-1.8704748023295987,49,90.44605014567585,83,1,Normal
B0018,06477,3.5197923457982654,30.528493896066262,-1.8562833971202242,50,89.5231613273491,82,1,Normal
B0018,06480,3.525101458228723,31.203754246103966,-1.8625354754370638,51,89.83325424846362,81,1,Normal
B0018,06482,3.5185191998378453,31.172639449335037,-1.8606833274060017,52,88.77787622525443,80,1,Normal
B0018,06484,3.519080179428459,30.96825922704022,-1.8383636766891698,53,87.64205017595725,79,1,Normal
B0018,06486,3.51141672729024,30.821704306343133,-1.8436958588115397,54,86.90856130635962,78,1,Normal
B0018,06488,3.5108038681605738,30.765219721637386,-1.8362729789790888,55,86.56241342693627,77,1,Normal
B0018,06493,3.5143261179075496,30.809988428281613,-1.864690278795044,56,90.223247227783,76,1,Normal
B0018,06495,3.5196664048265607,31.039033590700278,-1.8572649157581866,57,88.43293042409496,75,1,Normal
B0018,06497,3.512403849382274,31.04176453157222,-1.8483454421357695,58,86.96826954654632,74,1,Normal
B0018,06499,3.507786223446011,30.959784195511773,-1.8391684222892488,59,85.82709177386076,73,1,Normal
B0018,06502,3.5076596102713244,30.843513277103145,-1.8303326102702338,60,85.5308525821416,72,1,Normal
B0018,06505,3.507483356587462,30.79715740079787,-1.8292905998439237,61,85.17912659101168,71,1,Normal
B0018,06507,3.5023865933440717,30.984434580754087,-1.8278449003095165,62,84.32180503052695,70,1,Normal
B0018,06509,3.5036934938850464,30.96789927513994,-1.8188198987741453,63,83.86061892347928,69,1,Normal
B0018,06511,3.4989948462048113,30.97661634519518,-1.8171940422604491,64,83.02969133503281,68,1,Normal
B0018,06514,3.495405576723954,30.897689619268053,-1.8157980815469457,65,82.59609528835993,67,1,Normal
B0018,06517,3.494528300232307,30.815688222379325,-1.822108117298183,66,82.56708936300427,66,1,Normal
B0018,06519,3.4962554827793926,30.72618807915112,-1.8129628028687814,67,82.06231187124104,65,1,Normal
B0018,06521,3.4876964619134596,30.768187126510046,-1.8044876731207795,68,81.21418011653459,64,1,Normal
B0018,06523,3.486547580844067,30.775415173787835,-1.8099861759601843,69,80.93899172887186,63,1,Normal
B0018,06526,3.4822981838823046,30.761821976538275,-1.8090400456598728,70,80.66575552659644,62,1,Normal
B0018,06529,3.4918194817118686,30.913721930762733,-1.8273691233501441,71,82.6642837170715,61,1,Normal
B0018,06531,3.493995853241935,31.228215653165606,-1.8180385592622932,72,82.14779265683784,60,1,Normal
B0018,06533,3.4843770156296237,31.261679783387304,-1.8085351614741645,73,80.92660058779417,59,1,Normal
B0018,06535,3.4859116793558376,31.18408593575448,-1.8068041184926535,74,80.45358675534857,58,1,Normal
B0018,06537,3.4842787539766786,31.001432353085377,-1.8050190987020625,75,79.9633550923934,57,1,Normal
B0018,06540,3.4829886521206714,30.981374033120872,-1.8118563821702207,76,79.82393911352555,56,1,Normal
B0018,06542,3.483799876979844,31.088687926688607,-1.8021525551783737,77,79.4341881367415,55,1,Normal
B0018,06544,3.4787540756450492,31.33642013376267,-1.8092953592546852,78,79.1383130775639,54,1,Normal
B0018,06546,3.475219435178451,31.22599987103565,-1.8000309691416818,79,78.6031699313642,53,1,Normal
B0018,06549,3.4707395358010227,31.037323488688802,-1.7981302589297092,80,78.05189058362434,52,1,Normal
B0018,06552,3.474600910003521,30.81134922573182,-1.8058248446047422,81,78.31683758563824,51,1,Normal
B0018,06554,3.4740521567700093,30.93222317974605,-1.795955865281378,82,77.76453481817188,50,1,Normal
B0018,06556,3.475075728648004,31.2155270703809,-1.795105700364476,83,77.58855957432074,49,1,Normal
B0018,06558,3.4724243075964156,31.400797084337558,-1.7940097981352854,84,77.01585371768061,48,1,Normal
B0018,06561,3.471751102262539,31.259213269721236,-1.78415926316201,85,76.81397317526904,47,1,Normal
B0018,06564,3.4745407296058963,31.134701292957466,-1.8136320536623207,86,79.23492994106556,46,1,Normal
B0018,06566,3.471720060423485,31.246879695988095,-1.8109604460875317,87,78.30611455790711,45,1,Normal
B0018,06568,3.4713984098288235,31.02755867443832,-1.8008023282477148,88,77.78062979024362,44,1,Normal
B0018,06570,3.4626491088970703,30.93191738525896,-1.7986478777272572,89,77.0012171290454,43,1,Normal
B0018,06572,3.466072725920186,30.667082236656015,-1.7804067367547436,90,76.30465417051595,42,1,Normal
B0018,06575,3.4730670533412877,31.226789107710772,-1.8167125180994763,91,78.41364556121901,41,1,Normal
B0018,06577,3.4668548162926327,31.387733116648285,-1.7981268087177564,92,76.99808484662279,40,1,Normal
B0018,06579,3.4652736752025803,31.50566683829289,-1.796443922299482,93,76.53365112635747,39,1,Normal
B0018,06581,3.4638878223448684,31.5462258449116,-1.795371462470329,94,76.31036189749955,38,1,Normal
B0018,06584,3.4578079234400643,31.389977882297476,-1.7937175263130196,95,75.77771480684933,37,1,Normal
B0018,06587,3.4598135544865065,31.385433749863733,-1.8014517734888205,96,75.92682882066349,36,1,Normal
B0018,06589,3.458027727779737,31.423707199142058,-1.7915215753378781,97,75.30196086484692,35,1,Normal
B0018,06591,3.461399671850785,31.435368910968144,-1.7816941240706174,98,75.12472457747809,34,1,Normal
B0018,06593,3.4611285476693214,31.542375291159846,-1.779737998541223,99,74.89816944965945,33,1,Normal
B0018,06596,3.455556822823359,31.526696773069148,-1.7856528650965158,100,74.31599902402237,32,1,Normal
B0018,06599,3.459598362944341,31.435921914290372,-1.7784070647657095,101,74.65755983684312,31,1,Normal
B0018,06601,3.4506569891269216,31.475238112886494,-1.7778412667349817,102,73.87179740348331,30,1,Normal
B0018,06603,3.455515243082573,31.5817445550721,-1.7764462760420034,103,74.03466800917732,29,1,Normal
B0018,06605,3.455840338587253,31.647958536134297,-1.7752748972563317,104,73.7436870486498,28,1,Normal
B0018,06608,3.4486782936682654,31.662032275252905,-1.7742013268724648,105,73.13804864100184,27,1,Normal
B0018,06611,3.4745031786447553,30.434500875864142,-1.8196650877007408,106,78.72924322020762,26,1,Normal
B0018,06613,3.4740318819452165,31.017997058077018,-1.8096836854216038,107,78.17231049614925,25,1,Normal
B0018,06615,3.4744042103867714,31.394837614655234,-1.7993287687468957,108,77.52761106852412,24,1,Normal
B0018,06617,3.4717670438332244,31.24511885640641,-1.7959419603883284,109,77.00079337204485,23,1,Normal
B0018,06619,3.4685305272975935,31.05306925187263,-1.7956017209600372,110,76.26867945054364,22,1,Normal
B0018,06622,3.4651213646662593,30.88589263299332,-1.7929541659933772,111,76.22025431993113,21,1,Normal
B0018,06624,3.4652879859475885,31.053992379018933,-1.7844742117194483,112,75.41400306782735,20,1,Normal
B0018,06626,3.461799526154992,31.49284006807188,-1.7935810430969337,113,75.21988452127043,19,1,Normal
B0018,06628,3.4632601403204912,31.93832684630049,-1.7920645354970142,114,74.93491870022228,18,1,Normal
B0018,06631,3.462839429201602,31.745627221359236,-1.7809541104468565,115,74.7182624023947,17,1,Normal
B0018,06634,3.4569152237960306,31.31018499405759,-1.7989851707207014,116,74.83621978461461,16,1,Normal
B0018,06636,3.4574690175816127,31.127360345471814,-1.7873231599598716,117,74.18756347033406,15,1,Normal
B0018,06638,3.4502191781217797,30.985550813719595,-1.7861666392556754,118,73.56946436346267,14,1,Normal
B0018,06640,3.4486728051793962,30.899653280757406,-1.7849995504167617,119,73.2604939074654,13,1,Normal
B0018,06643,3.444632719716698,30.706123644966482,-1.7783310205058362,120,72.57291620112973,12,1,Normal
B0018,06646,3.467272639213176,30.47122187456595,-1.809775952165901,121,76.91856089045949,11,1,Normal
B0018,06648,3.464490491162134,30.939221783021114,-1.7896694300229208,122,75.81912240991065,10,1,Normal
B0018,06650,3.459667012281024,31.111640631561894,-1.7970097248124899,123,75.12061203027417,9,1,Normal
B0018,06652,3.462241956955771,31.037910219909,-1.7861513769566684,124,74.83805757157408,8,1,Normal
B0018,06654,3.455566169506736,30.967950840538833,-1.7841620848411148,125,73.86439323920165,7,1,Normal
B0018,06657,3.458696199585801,30.939962035784234,-1.784525700924122,126,74.37691666500521,6,1,Normal
B0018,06659,3.4525282614097668,31.295019295352862,-1.7920667435100546,127,73.78195670433692,5,1,Normal
B0018,06661,3.4552290080443044,31.818465331669007,-1.7827798732717042,128,73.46274160714678,4,1,Normal
B0018,06663,3.461974421974468,32.00067162597675,-1.7725212915953121,129,73.49874882306874,3,1,Normal
B0018,06666,3.452221905520614,31.73992229230571,-1.7698701192366315,130,72.87662042753458,2,1,Normal
B0018,06669,3.4476500494421916,31.52613649688221,-1.7884847819526568,131,73.03469925709389,1,1,Normal
B0018,06671,3.447928507599004,31.27624493654335,-1.7777404486774102,132,72.29370201580872,0,1,Normal
B0025,04003,3.400080836543819,33.13281956573636,-1.0680263652396946,1,99.89331452015166,27,1,Normal
B0025,04005,3.4067357604110753,32.848310333012144,-1.0683949803553137,2,99.97737537182692,26,1,Normal
B0025,04007,3.407792325190085,33.07297579198607,-1.071886802134967,3,99.89872366606275,25,1,Normal
B0025,04009,3.425685226676254,33.12836651135455,-1.069881568315977,4,100.0,24,1,Normal
B0025,04011,3.4102415310941074,33.20066590827124,-1.0696478002906964,5,99.35252604400834,23,1,Normal
B0025,04015,3.3956511580583038,32.8030291471027,-1.0609975004031982,6,98.29990129800782,22,1,Normal
B0025,04019,3.398754555085662,32.70663040910488,-1.0700556397664167,7,99.50675945197467,21,1,Normal
B0025,04022,3.4107861698937034,32.88774741633189,-1.0673189298080559,8,99.67959706796351,20,1,Normal
B0025,04024,3.4362212866947472,32.85054388832057,-1.0619524466901566,9,99.52424746017144,19,1,Normal
B0025,04026,3.429899192703782,33.21344988692114,-1.0617949104462785,10,98.87196430200143,18,1,Normal
B0025,04030,3.406197718925981,32.54793058844526,-1.061639295459564,11,98.72213985767992,17,1,Normal
B0025,04034,3.4313645327028537,32.95568065114475,-1.0590758191027096,12,98.50914294192344,16,1,Normal
B0025,04036,3.4371999991120066,33.31259035127085,-1.0596169539874953,13,98.99035715797356,15,1,Normal
B0025,04038,3.4349851634526334,33.27639301328207,-1.0597552847363263,14,98.29989876339104,14,1,Normal
B0025,04040,3.435871557730449,33.1305262027967,-1.0598545923610143,15,97.94035184747042,13,1,Normal
B0025,04042,3.437200278486185,33.262538649813465,-1.0604451363745762,16,97.79984547610347,12,1,Normal
B0025,04046,3.388736246577245,33.4559068625216,-1.061164896269225,17,96.96145815738362,11,1,Normal
B0025,04050,3.399781242998979,33.35916171923137,-1.0644657893096274,18,98.03023634428006,10,1,Normal
B0025,04052,3.4092528162288933,33.199075170174666,-1.0636693462251965,19,97.77114577475294,9,1,Normal
B0025,04054,3.413290161572333,33.10915637159371,-1.063944284256531,20,97.61067438204608,8,1,Normal
B0025,04056,3.4183211456134606,32.8730319628199,-1.0644931821377204,21,97.37990104086752,7,1,Normal
B0025,04058,3.422800244593675,32.89030159208821,-1.0611486398597034,22,97.03901399622332,6,1,Normal
B0025,04065,3.410306261651048,32.07013291213046,-1.057828326267502,23,97.7514833491446,5,1,Normal
B0025,04067,3.4104689136383888,32.18349666127279,-1.0619681305424282,24,96.82348327102298,4,1,Normal
B0025,04069,3.4208452515825636,32.133961271398654,-1.0623591353414312,25,97.1410578742339,3,1,Normal
B0025,04071,3.426965494192803,32.19734869129393,-1.063807481242373,26,96.87611690468934,2,1,Normal
B0025,04073,3.4343195510923628,32.128660226085096,-1.0603658561835867,27,96.56559862819154,1,1,Normal
B0025,04077,3.379891621690332,32.16680073898097,-1.0606190479243294,28,95.60868603224243,0,1,Normal
B0026,04083,3.404890220315493,32.764485625071856,-1.0495360191773453,1,99.81958076820808,27,1,Normal
B0026,04085,3.418631404129339,32.560591865941106,-1.0501897262481419,2,99.9145739923554,26,1,Normal
B0026,04087,3.4453022579697716,32.70948277164228,-1.0474152615120338,3,99.83526933459585,25,1,Normal
B0026,04089,3.4281919482774947,32.89402601565414,-1.0511342688931857,4,99.92411222253808,24,1,Normal
B0026,04091,3.433945869545595,32.88851048708752,-1.051239794627214,5,99.8768808008412,23,1,Normal
B0026,04095,3.2986715430208906,31.60887613480477,-0.8176606997984732,6,76.31798123794677,22,1,Normal
B0026,04099,3.3957115927794113,32.4909596779559,-1.0510712066157968,7,100.0,21,1,Normal
B0026,04102,3.4209107644287986,32.63416073863936,-1.048981367462035,8,99.56158456267195,20,1,Normal
B0026,04104,3.4290052342029878,32.646683898798194,-1.0490946281054965,9,99.36187498679047,19,1,Normal
B0026,04106,3.4422746572295977,32.953411477587125,-1.0429437842976168,10,99.36162807914714,18,1,Normal
B0026,04110,3.391747147883427,32.14122281811958,-1.002108129626011,11,94.55837871535351,17,1,Normal
B0026,04114,3.433128893119263,32.73498021932445,-1.046478428570111,12,99.62989927174564,16,1,Normal
B0026,04116,3.4445618404708633,33.0777254348539,-1.046791486848897,13,99.45106358241664,15,1,Normal
B0026,04118,3.4350841422179235,33.067457381369145,-1.0469850347811238,14,98.74969019669018,14,1,Normal
B0026,04120,3.4457210478614795,32.902717226956746,-1.0475275600281526,15,99.05188092696068,13,1,Normal
B0026,04122,3.4449342432242034,33.04143942038261,-1.047647056565559,16,98.22143921453657,12,1,Normal
B0026,04126,3.348388974288582,33.28920270851618,-0.9978722285468202,17,92.58773775246635,11,1,Normal
B0026,04130,3.4115903895548496,33.31828122927918,-1.0517525343623897,18,99.13153778757587,10,1,Normal
B0026,04132,3.407718018835804,33.24546150252618,-1.0581306387784022,19,98.86843946699233,9,1,Normal
B0026,04134,3.416993809879986,33.19381621015531,-1.0584303641401285,20,98.7104462767162,8,1,Normal
B0026,04136,3.427930891545979,32.95037159162125,-1.058835499937123,21,99.14666641986548,7,1,Normal
B0026,04138,3.4504230620169447,32.98142836772341,-1.048570222149277,22,98.12441263866945,6,1,Normal
B0026,04145,3.4243550860962872,32.285643510120714,-1.0522245912177102,23,98.86610637792465,5,1,Normal
B0026,04147,3.419928142613709,32.40988062398286,-1.0562946339613317,24,97.89633920085656,4,1,Normal
B0026,04149,3.4304184604928114,32.39507083560349,-1.0562794361681305,25,97.53327733281077,3,1,Normal
B0026,04151,3.4416415585585707,32.48055490141575,-1.0570022650761444,26,97.93821779039983,2,1,Normal
B0026,04153,3.4489415375387917,32.39831599080119,-1.0532958143214939,27,97.62157134434763,1,1,Normal
B0026,04157,3.3679598202717265,32.53166534034381,-1.0617463659440547,28,97.37005483874049,0,1,Normal
B0027,03162,3.415635388206693,33.531461449042084,-1.048298128077691,1,100.0,27,1,Normal
B0027,03164,3.405140913759623,33.768115475386416,-1.0492120586791833,2,99.50259033464356,26,1,Normal
B0027,03166,3.425659661801085,34.0575363030056,-1.0465273412198817,3,99.42697030914881,25,1,Normal
B0027,03168,3.420169920823919,34.34311925332075,-1.0503251867609642,4,99.51277948426649,24,1,Normal
B0027,03170,3.4180604683404985,34.3900563067441,-1.049780100340139,5,99.4237154850931,23,1,Normal
B0027,03174,3.3978401981445576,34.16207101391941,-1.0476986183510901,6,98.42572360512388,22,1,Normal
B0027,03178,3.3984422668226393,33.651173168989196,-1.0572775446036453,7,99.62767652191762,21,1,Normal
B0027,03181,3.411384397730043,33.993154419553875,-1.0548269593999815,8,99.80945522500126,20,1,Normal
B0027,03183,3.40775629545449,34.121102900157744,-1.0553776405080415,9,99.65300494718,19,1,Normal
B0027,03185,3.403104180698763,34.521504581092735,-1.055467130617859,10,98.98275522101453,18,1,Normal
B0027,03189,3.38665218439762,33.91883669839733,-1.0556702942579712,11,98.84112345853586,17,1,Normal
B0027,03193,3.414036913012559,34.20379110985749,-1.0529574586448567,12,99.27311237350108,16,1,Normal
B0027,03195,3.394509059014835,34.48622307207775,-1.0601013419063348,13,99.77261634507832,15,1,Normal
B0027,03197,3.4204049256076163,34.40141739485763,-1.0537206430621187,14,99.06964730671929,14,1,Normal
B0027,03199,3.401908039296132,34.3150259504104,-1.060902364203764,15,99.37985585867364,13,1,Normal
B0027,03201,3.407597938928066,34.4505269924158,-1.0613281994084631,16,99.22836918510693,12,1,Normal
B0027,03205,3.3774091842080276,34.741504044616725,-1.061988907424718,17,97.7383959418394,11,1,Normal
B0027,03209,3.3771878224396685,34.663008920131865,-1.0662806393885875,18,99.51970160470565,10,1,Normal
B0027,03211,3.390746744780089,34.47643463041281,-1.0653782286766844,19,99.22370269842409,9,1,Normal
B0027,03213,3.3939882666698242,34.45771838499012,-1.0657949875596553,20,99.08119607438307,8,1,Normal
B0027,03215,3.3952705696224292,34.2764315020226,-1.0664883306260853,21,98.85339608863094,7,1,Normal
B0027,03217,3.4104656511949063,34.352929256985576,-1.0632318841030186,22,98.52605214200834,6,1,Normal
B0027,03224,3.400641404160475,33.64812848797218,-1.0590432103446816,23,99.20451821852443,5,1,Normal
B0027,03226,3.403879368199544,33.75077258934033,-1.0635509942186294,24,98.25838512899206,4,1,Normal
B0027,03228,3.414185471268734,33.72038549007088,-1.0638261484808664,25,97.9175070973781,3,1,Normal
B0027,03230,3.4230599701504794,33.812030459081335,-1.0651012851496238,26,98.34923295368567,2,1,Normal
B0027,03232,3.4023930606429906,33.79680193008212,-1.0684596107286113,27,98.0256759931699,1,1,Normal
B0027,03236,3.3633791712406205,33.92036482801563,-1.0694140697591354,28,97.08139516350145,0,1,Normal
B0028,01453,3.676492835528994,30.261078788805904,-0.9970402880141495,1,99.99453954159799,27,1,Normal
B0028,01455,3.677932362103996,30.023214006195516,-0.9969604106618355,2,100.0,26,1,Normal
B0028,01457,3.6815441408442355,30.216655626925924,-0.9970702802711341,3,99.60301864800239,25,1,Normal
B0028,01459,3.6819955552100256,30.363564779968748,-0.9973030888189302,4,99.34662778981249,24,1,Normal
B0028,01461,3.6822366580622092,30.383708693138953,-0.9974129863341042,5,99.28715468829733,23,1,Normal
B0028,01465,3.6730621916612125,30.151543075778466,-0.9966248234259864,6,98.3512045354652,22,1,Normal
B0028,01469,3.6821638997402064,29.94287736657243,-0.9963089849547179,7,99.2944008248039,21,1,Normal
B0028,01472,3.6829104616020185,30.159672019699293,-0.9974947737184627,8,99.20724445415378,20,1,Normal
B0028,01474,3.6830910997567585,30.18503729745987,-0.9972667051793968,9,99.00559740105439,19,1,Normal
B0028,01476,3.6823376400116725,30.557366977302667,-0.9977254189629399,10,99.02313151685269,18,1,Normal
B0028,01480,3.677940301903636,29.87809290999813,-0.9970949960183577,11,98.71733855934541,17,1,Normal
B0028,01484,3.680982701747776,30.329541918405045,-0.9972732896654727,12,98.9051423759717,16,1,Normal
B0028,01486,3.6821031308211283,30.67805955282036,-0.9970037592871084,13,98.64821565041679,15,1,Normal
B0028,01488,3.68119828344271,30.61748146501738,-0.9977226887954371,14,98.56618600674817,14,1,Normal
B0028,01490,3.6808780113914024,30.47693232752601,-0.9976984888319611,15,98.28541359023768,13,1,Normal
